TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
6233,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Main,Transfer,2025-10-06 00:00:00,-18,596.76,-10741.68,TRF-7685,Warehouse Transfer,73,55,warehouse2,Transaction processed for Main location,system,2025-10-06 00:00:00
6234,1571,CozyNights Sleeping Bag,Camping,Main,Adjustment,2025-08-13 00:00:00,0,114.66,0.0,ADJ-6234,Cycle Count,106,106,system,Transaction processed for Main location,system,2025-08-13 00:00:00
6235,1522,SummitClimber Backpack,Camping,Main,Receipt,2026-01-05 00:00:00,20,176.72,3534.47,PO-3101,Purchase Order Receipt,483,503,system,Transaction processed for Main location,system,2026-01-05 00:00:00
6236,3033,Women's Performance Ski Boots,Ski,Main,Sale,2025-01-11 00:00:00,-28,413.91,-11589.48,SO-31205,Customer Sale,47,19,system,Transaction processed for Main location,system,2025-01-11 00:00:00
6237,2071,Baking Pan,Kitchen,Main,Sale,2025-03-26 00:00:00,-29,18.28,-530.12,SO-63912,Customer Sale,143,114,system,Transaction processed for Main location,system,2025-03-26 00:00:00
6238,1532,TrailBlaze Hiking Pants,Camping,Main,Receipt,2025-04-15 00:00:00,48,59.38,2850.08,PO-3005,Purchase Order Receipt,209,257,system,Transaction processed for Main location,system,2025-04-15 00:00:00
6239,3101,Winter Boots - Insulated,Ski,Backup,Return,2025-03-18 00:00:00,1,92.53,92.53,RET-14745,Customer Return,38,39,system,Transaction processed for Backup location,system,2025-03-18 00:00:00
6240,2081,Food Storage Set,Kitchen,Main,Transfer,2025-05-31 00:00:00,-37,27.59,-1020.83,TRF-6937,Warehouse Transfer,327,290,system,Transaction processed for Main location,system,2025-05-31 00:00:00
6241,2111,High-Speed Blender,Kitchen,Main,Sale,2026-01-20 00:00:00,-43,147.86,-6357.98,SO-25042,Customer Sale,316,273,warehouse1,Transaction processed for Main location,system,2026-01-20 00:00:00
6242,2081,Food Storage Set,Kitchen,Main,Receipt,2025-10-05 00:00:00,150,27.06,4058.3,PO-9265,Purchase Order Receipt,447,597,system,Transaction processed for Main location,system,2025-10-05 00:00:00
6243,1542,TrailWalker Hiking Shoes,Camping,Backup,Transfer,2025-01-03 00:00:00,-33,79.7,-2630.1,TRF-9372,Warehouse Transfer,433,400,warehouse1,Transaction processed for Backup location,system,2025-01-03 00:00:00
6244,1511,Alpine Explorer Tent,Camping,Main,Sale,2025-06-15 00:00:00,-28,350.41,-9811.48,SO-66299,Customer Sale,194,166,warehouse2,Transaction processed for Main location,system,2025-06-15 00:00:00
6245,1581,LED Headlamp - Rechargeable,Camping,Main,Damage,2025-01-20 00:00:00,-3,55.52,-166.56,DMG-6245,Quality Issue,206,203,warehouse2,Transaction processed for Main location,system,2025-01-20 00:00:00
6246,2031,Coffee Mug,Kitchen,Main,Receipt,2025-06-10 00:00:00,134,26.18,3507.93,PO-3318,Purchase Order Receipt,801,935,system,Transaction processed for Main location,system,2025-06-10 00:00:00
6247,1512,SkyView 2-Person Tent,Camping,Main,Sale,2026-01-10 00:00:00,-21,218.33,-4584.93,SO-51713,Customer Sale,1293,1272,warehouse2,Transaction processed for Main location,system,2026-01-10 00:00:00
6248,1563,CompactCook Camping Stove,Camping,Backup,Sale,2025-06-25 00:00:00,-7,70.8,-495.6,SO-55500,Customer Sale,22,15,warehouse1,Transaction processed for Backup location,system,2025-06-25 00:00:00
6249,1512,SkyView 2-Person Tent,Camping,Main,Sale,2026-03-10 00:00:00,-19,218.33,-4148.27,SO-27604,Customer Sale,1301,1282,system,Transaction processed for Main location,system,2026-03-10 00:00:00
6250,1552,TrekMaster Camping Chair,Camping,Main,Sale,2025-02-04 00:00:00,-16,54.22,-867.52,SO-26024,Customer Sale,235,219,system,Transaction processed for Main location,system,2025-02-04 00:00:00
6251,2112,4-Slice Toaster,Kitchen,Main,Receipt,2025-03-06 00:00:00,102,58.98,6016.28,PO-2238,Purchase Order Receipt,324,426,system,Transaction processed for Main location,system,2025-03-06 00:00:00
6252,1543,TrekStar Hiking Sandals,Camping,Main,Adjustment,2025-10-12 00:00:00,1,54.83,54.83,ADJ-6252,Cycle Count,131,132,warehouse2,Transaction processed for Main location,system,2025-10-12 00:00:00
6253,1522,SummitClimber Backpack,Camping,Backup,Adjustment,2025-04-22 00:00:00,-10,172.2,-1722.0,ADJ-6253,System Correction,189,179,warehouse1,Transaction processed for Backup location,system,2025-04-22 00:00:00
6254,1532,TrailBlaze Hiking Pants,Camping,Backup,Adjustment,2026-01-10 00:00:00,-4,59.67,-238.68,ADJ-6254,System Correction,55,51,warehouse2,Transaction processed for Backup location,system,2026-01-10 00:00:00
6255,1542,TrailWalker Hiking Shoes,Camping,Backup,Sale,2026-01-19 00:00:00,-40,79.7,-3188.0,SO-98501,Customer Sale,472,432,system,Transaction processed for Backup location,system,2026-01-19 00:00:00
6256,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Damage,2025-09-05 00:00:00,-8,293.85,-2350.8,DMG-6256,Shipping Damage,16,8,system,Transaction processed for Backup location,system,2025-09-05 00:00:00
6257,1571,CozyNights Sleeping Bag,Camping,Main,Receipt,2025-09-25 00:00:00,181,110.51,20002.75,PO-2995,Purchase Order Receipt,102,283,warehouse1,Transaction processed for Main location,system,2025-09-25 00:00:00
6258,3032,Comfort Fit Recreational Boots,Ski,Backup,Sale,2025-09-05 00:00:00,-8,300.75,-2406.0,SO-57186,Customer Sale,22,14,warehouse1,Transaction processed for Backup location,system,2025-09-05 00:00:00
6259,2111,High-Speed Blender,Kitchen,Main,Sale,2025-12-04 00:00:00,-23,147.86,-3400.78,SO-34289,Customer Sale,195,172,system,Transaction processed for Main location,system,2025-12-04 00:00:00
6260,3082,Edge Tuning Tool Set,Ski,Main,Receipt,2025-02-25 00:00:00,154,71.87,11067.7,PO-3166,Purchase Order Receipt,95,249,system,Transaction processed for Main location,system,2025-02-25 00:00:00
6261,3081,All-Temp Ski Wax Kit,Ski,Regional,Adjustment,2025-07-10 00:00:00,19,62.48,1187.12,ADJ-6261,Physical Count,48,67,system,Transaction processed for Regional location,system,2025-07-10 00:00:00
6262,3072,Hand Warmers - 10 Pack,Ski,Backup,Receipt,2025-01-31 00:00:00,147,11.96,1758.22,PO-9199,Purchase Order Receipt,35,182,warehouse2,Transaction processed for Backup location,system,2025-01-31 00:00:00
6263,1552,TrekMaster Camping Chair,Camping,Main,Sale,2025-09-25 00:00:00,-5,54.22,-271.1,SO-40975,Customer Sale,296,291,warehouse1,Transaction processed for Main location,system,2025-09-25 00:00:00
6264,1562,PowerBurner Camping Stove,Camping,Main,Sale,2025-09-07 00:00:00,-18,132.44,-2383.92,SO-59749,Customer Sale,121,103,system,Transaction processed for Main location,system,2025-09-07 00:00:00
6265,3082,Edge Tuning Tool Set,Ski,Backup,Sale,2025-12-22 00:00:00,-30,73.61,-2208.3,SO-59207,Customer Sale,63,33,system,Transaction processed for Backup location,system,2025-12-22 00:00:00
6266,1511,Alpine Explorer Tent,Camping,Main,Sale,2025-04-21 00:00:00,-30,350.41,-10512.3,SO-36573,Customer Sale,136,106,warehouse2,Transaction processed for Main location,system,2025-04-21 00:00:00
6267,1552,TrekMaster Camping Chair,Camping,Main,Return,2025-02-04 00:00:00,2,43.38,86.75,RET-52651,Customer Return,133,135,warehouse1,Transaction processed for Main location,system,2025-02-04 00:00:00
6268,1523,TrailLite Daypack,Camping,Backup,Sale,2025-03-28 00:00:00,-20,53.74,-1074.8,SO-83808,Customer Sale,210,190,system,Transaction processed for Backup location,system,2025-03-28 00:00:00
6269,1522,SummitClimber Backpack,Camping,Backup,Sale,2025-10-01 00:00:00,-34,172.2,-5854.8,SO-65201,Customer Sale,206,172,warehouse2,Transaction processed for Backup location,system,2025-10-01 00:00:00
6270,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Adjustment,2025-03-26 00:00:00,-20,142.0,-2840.0,ADJ-6270,Cycle Count,57,37,system,Transaction processed for Main location,system,2025-03-26 00:00:00
6271,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Sale,2025-12-25 00:00:00,-21,78.37,-1645.77,SO-99104,Customer Sale,9,-12,warehouse1,Transaction processed for Main location,system,2025-12-25 00:00:00
6272,3032,Comfort Fit Recreational Boots,Ski,Backup,Transfer,2025-08-05 00:00:00,-24,300.75,-7218.0,TRF-7147,Warehouse Transfer,9,-15,warehouse1,Transaction processed for Backup location,system,2025-08-05 00:00:00
6273,2101,Measuring Cup Set,Kitchen,Main,Sale,2025-05-10 00:00:00,-5,15.53,-77.65,SO-74481,Customer Sale,285,280,warehouse1,Transaction processed for Main location,system,2025-05-10 00:00:00
6274,1553,Adventure Dining Table,Camping,Backup,Sale,2025-10-12 00:00:00,-23,107.63,-2475.49,SO-72262,Customer Sale,76,53,system,Transaction processed for Backup location,system,2025-10-12 00:00:00
6275,3102,Winter Hiking Boots - Waterproof,Ski,Backup,Sale,2025-11-05 00:00:00,-39,171.6,-6692.4,SO-91431,Customer Sale,81,42,system,Transaction processed for Backup location,system,2025-11-05 00:00:00
6276,1553,Adventure Dining Table,Camping,Main,Receipt,2025-10-18 00:00:00,119,105.16,12514.07,PO-1865,Purchase Order Receipt,66,185,warehouse2,Transaction processed for Main location,system,2025-10-18 00:00:00
6277,3052,Thermal Base Layer Set - Women's,Ski,Backup,Sale,2025-04-24 00:00:00,-27,94.05,-2539.35,SO-76611,Customer Sale,1,-26,warehouse2,Transaction processed for Backup location,system,2025-04-24 00:00:00
6278,1523,TrailLite Daypack,Camping,Backup,Sale,2025-10-30 00:00:00,-14,53.74,-752.36,SO-64030,Customer Sale,245,231,warehouse1,Transaction processed for Backup location,system,2025-10-30 00:00:00
6279,2061,Mixing Bowl,Kitchen,Main,Return,2025-08-16 00:00:00,3,21.48,64.44,RET-15722,Customer Return,103,106,system,Transaction processed for Main location,system,2025-08-16 00:00:00
6280,1511,Alpine Explorer Tent,Camping,Main,Sale,2026-01-31 00:00:00,-32,350.41,-11213.12,SO-33442,Customer Sale,225,193,system,Transaction processed for Main location,system,2026-01-31 00:00:00
6281,1553,Adventure Dining Table,Camping,Main,Sale,2025-06-30 00:00:00,-30,107.63,-3228.9,SO-91663,Customer Sale,64,34,system,Transaction processed for Main location,system,2025-06-30 00:00:00
6282,2091,Spatula,Kitchen,Main,Sale,2025-04-19 00:00:00,-29,8.29,-240.41,SO-41994,Customer Sale,129,100,warehouse2,Transaction processed for Main location,system,2025-04-19 00:00:00
6283,1532,TrailBlaze Hiking Pants,Camping,Main,Sale,2026-03-26 00:00:00,-19,59.67,-1133.73,SO-28816,Customer Sale,229,210,system,Transaction processed for Main location,system,2026-03-26 00:00:00
6284,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Sale,2025-05-16 00:00:00,-27,293.85,-7933.95,SO-98503,Customer Sale,20,-7,warehouse2,Transaction processed for Backup location,system,2025-05-16 00:00:00
6285,3032,Comfort Fit Recreational Boots,Ski,Main,Sale,2025-10-29 00:00:00,-3,300.75,-902.25,SO-65114,Customer Sale,25,22,warehouse2,Transaction processed for Main location,system,2025-10-29 00:00:00
6286,1563,CompactCook Camping Stove,Camping,Backup,Sale,2025-01-21 00:00:00,-1,70.8,-70.8,SO-54671,Customer Sale,114,113,system,Transaction processed for Backup location,system,2025-01-21 00:00:00
6287,1552,TrekMaster Camping Chair,Camping,Main,Return,2026-02-05 00:00:00,2,43.38,86.75,RET-18444,Customer Return,269,271,warehouse2,Transaction processed for Main location,system,2026-02-05 00:00:00
6288,2061,Mixing Bowl,Kitchen,Main,Sale,2025-07-10 00:00:00,-25,26.85,-671.25,SO-88924,Customer Sale,166,141,system,Transaction processed for Main location,system,2025-07-10 00:00:00
6289,1571,CozyNights Sleeping Bag,Camping,Main,Receipt,2026-01-03 00:00:00,34,119.18,4051.99,PO-1969,Purchase Order Receipt,59,93,system,Transaction processed for Main location,system,2026-01-03 00:00:00
6290,1512,SkyView 2-Person Tent,Camping,Main,Transfer,2025-06-05 00:00:00,-25,218.33,-5458.25,TRF-6154,Warehouse Transfer,1284,1259,system,Transaction processed for Main location,system,2025-06-05 00:00:00
6291,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Sale,2026-03-12 00:00:00,-7,293.85,-2056.95,SO-83433,Customer Sale,67,60,warehouse1,Transaction processed for Backup location,system,2026-03-12 00:00:00
6292,1532,TrailBlaze Hiking Pants,Camping,Main,Sale,2025-03-14 00:00:00,-15,59.67,-895.05,SO-82385,Customer Sale,211,196,warehouse1,Transaction processed for Main location,system,2025-03-14 00:00:00
6293,3031,Pro Flex Racing Ski Boots,Ski,Main,Receipt,2026-01-08 00:00:00,82,466.79,38276.41,PO-8782,Purchase Order Receipt,109,191,warehouse2,Transaction processed for Main location,system,2026-01-08 00:00:00
6294,2121,Bamboo Cutting Board Set,Kitchen,Regional,Sale,2025-02-04 00:00:00,-13,33.55,-436.15,SO-10399,Customer Sale,124,111,system,Transaction processed for Regional location,system,2025-02-04 00:00:00
6295,1553,Adventure Dining Table,Camping,Main,Receipt,2026-03-24 00:00:00,72,105.23,7576.71,PO-8550,Purchase Order Receipt,119,191,warehouse2,Transaction processed for Main location,system,2026-03-24 00:00:00
6296,1553,Adventure Dining Table,Camping,Backup,Adjustment,2025-05-12 00:00:00,-13,107.63,-1399.19,ADJ-6296,System Correction,60,47,system,Transaction processed for Backup location,system,2025-05-12 00:00:00
6297,1541,TrekReady Hiking Boots,Camping,Main,Adjustment,2025-11-29 00:00:00,2,128.0,256.0,ADJ-6297,Cycle Count,108,110,warehouse2,Transaction processed for Main location,system,2025-11-29 00:00:00
6298,3033,Women's Performance Ski Boots,Ski,Main,Receipt,2026-01-08 00:00:00,183,422.32,77283.82,PO-3802,Purchase Order Receipt,33,216,warehouse2,Transaction processed for Main location,system,2026-01-08 00:00:00
6299,1522,SummitClimber Backpack,Camping,Backup,Transfer,2025-01-24 00:00:00,-34,172.2,-5854.8,TRF-5055,Warehouse Transfer,268,234,warehouse2,Transaction processed for Backup location,system,2025-01-24 00:00:00
6300,1522,SummitClimber Backpack,Camping,Backup,Receipt,2025-09-30 00:00:00,75,180.14,13510.53,PO-4619,Purchase Order Receipt,240,315,warehouse2,Transaction processed for Backup location,system,2025-09-30 00:00:00
6301,1522,SummitClimber Backpack,Camping,Main,Adjustment,2025-12-14 00:00:00,4,172.2,688.8,ADJ-6301,Cycle Count,353,357,system,Transaction processed for Main location,system,2025-12-14 00:00:00
6302,1552,TrekMaster Camping Chair,Camping,Main,Sale,2025-08-31 00:00:00,-20,54.22,-1084.4,SO-16502,Customer Sale,117,97,warehouse2,Transaction processed for Main location,system,2025-08-31 00:00:00
6303,1522,SummitClimber Backpack,Camping,Main,Sale,2025-02-21 00:00:00,-14,172.2,-2410.8,SO-49956,Customer Sale,340,326,warehouse1,Transaction processed for Main location,system,2025-02-21 00:00:00
6304,3052,Thermal Base Layer Set - Women's,Ski,Backup,Receipt,2025-05-24 00:00:00,97,93.96,9114.35,PO-8238,Purchase Order Receipt,53,150,system,Transaction processed for Backup location,system,2025-05-24 00:00:00
6305,3032,Comfort Fit Recreational Boots,Ski,Backup,Sale,2025-12-18 00:00:00,-47,300.75,-14135.25,SO-39789,Customer Sale,25,-22,warehouse1,Transaction processed for Backup location,system,2025-12-18 00:00:00
6306,2111,High-Speed Blender,Kitchen,Main,Damage,2025-06-18 00:00:00,-7,147.86,-1035.02,DMG-6306,Shipping Damage,252,245,warehouse1,Transaction processed for Main location,system,2025-06-18 00:00:00
6307,3062,Anti-Fog Ski Goggles,Ski,Main,Receipt,2025-07-20 00:00:00,127,98.75,12541.85,PO-9182,Purchase Order Receipt,4,131,warehouse2,Transaction processed for Main location,system,2025-07-20 00:00:00
6308,1571,CozyNights Sleeping Bag,Camping,Main,Sale,2026-02-14 00:00:00,-50,114.66,-5733.0,SO-89925,Customer Sale,24,-26,system,Transaction processed for Main location,system,2026-02-14 00:00:00
6309,2071,Baking Pan,Kitchen,Main,Transfer,2026-01-25 00:00:00,-32,18.28,-584.96,TRF-9814,Warehouse Transfer,60,28,warehouse1,Transaction processed for Main location,system,2026-01-25 00:00:00
6310,2022,Fork Set,Kitchen,Main,Sale,2026-01-15 00:00:00,-41,28.04,-1149.64,SO-45681,Customer Sale,761,720,warehouse1,Transaction processed for Main location,system,2026-01-15 00:00:00
6311,1571,CozyNights Sleeping Bag,Camping,Main,Sale,2025-04-28 00:00:00,-29,114.66,-3325.14,SO-18685,Customer Sale,49,20,warehouse2,Transaction processed for Main location,system,2025-04-28 00:00:00
6312,3032,Comfort Fit Recreational Boots,Ski,Backup,Sale,2025-03-17 00:00:00,-24,300.75,-7218.0,SO-13127,Customer Sale,2,-22,warehouse1,Transaction processed for Backup location,system,2025-03-17 00:00:00
6313,3091,Freestyle Snowboard - 155cm,Ski,Regional,Receipt,2025-02-12 00:00:00,85,445.7,37884.22,PO-2032,Purchase Order Receipt,55,140,warehouse2,Transaction processed for Regional location,system,2025-02-12 00:00:00
6314,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Adjustment,2025-02-21 00:00:00,13,364.98,4744.74,ADJ-6314,Physical Count,90,103,warehouse2,Transaction processed for Main location,system,2025-02-21 00:00:00
6315,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Receipt,2025-12-19 00:00:00,35,286.23,10018.06,PO-1180,Purchase Order Receipt,21,56,system,Transaction processed for Backup location,system,2025-12-19 00:00:00
6316,3062,Anti-Fog Ski Goggles,Ski,Main,Sale,2025-07-16 00:00:00,-17,98.57,-1675.69,SO-42834,Customer Sale,12,-5,warehouse1,Transaction processed for Main location,system,2025-07-16 00:00:00
6317,3051,Insulated Ski Jacket - Men's,Ski,Regional,Transfer,2026-02-16 00:00:00,-37,212.14,-7849.18,TRF-5244,Warehouse Transfer,94,57,warehouse2,Transaction processed for Regional location,system,2026-02-16 00:00:00
6318,3091,Freestyle Snowboard - 155cm,Ski,Regional,Sale,2025-01-13 00:00:00,-40,467.5,-18700.0,SO-99535,Customer Sale,10,-30,warehouse2,Transaction processed for Regional location,system,2025-01-13 00:00:00
6319,1523,TrailLite Daypack,Camping,Backup,Receipt,2025-12-16 00:00:00,97,51.68,5013.31,PO-6688,Purchase Order Receipt,313,410,warehouse2,Transaction processed for Backup location,system,2025-12-16 00:00:00
6320,2051,Ice Cream Bowl,Kitchen,Backup,Receipt,2025-01-05 00:00:00,171,15.32,2619.39,PO-3251,Purchase Order Receipt,153,324,warehouse2,Transaction processed for Backup location,system,2025-01-05 00:00:00
6321,3062,Anti-Fog Ski Goggles,Ski,Main,Sale,2025-06-09 00:00:00,-2,98.57,-197.14,SO-85568,Customer Sale,107,105,system,Transaction processed for Main location,system,2025-06-09 00:00:00
6322,1531,Summit Breeze Jacket,Camping,Backup,Receipt,2025-11-08 00:00:00,61,100.61,6137.44,PO-2374,Purchase Order Receipt,321,382,system,Transaction processed for Backup location,system,2025-11-08 00:00:00
6323,3101,Winter Boots - Insulated,Ski,Backup,Sale,2025-03-26 00:00:00,-17,115.66,-1966.22,SO-83995,Customer Sale,90,73,system,Transaction processed for Backup location,system,2025-03-26 00:00:00
6324,1522,SummitClimber Backpack,Camping,Main,Sale,2025-01-06 00:00:00,-6,172.2,-1033.2,SO-12800,Customer Sale,413,407,warehouse2,Transaction processed for Main location,system,2025-01-06 00:00:00
6325,3072,Hand Warmers - 10 Pack,Ski,Backup,Receipt,2025-08-25 00:00:00,22,11.95,262.97,PO-5155,Purchase Order Receipt,60,82,system,Transaction processed for Backup location,system,2025-08-25 00:00:00
6326,3091,Freestyle Snowboard - 155cm,Ski,Backup,Receipt,2025-07-06 00:00:00,80,454.01,36320.94,PO-3887,Purchase Order Receipt,62,142,warehouse1,Transaction processed for Backup location,system,2025-07-06 00:00:00
6327,3104,Ski Tuning Bench - Portable,Ski,Backup,Sale,2025-02-18 00:00:00,-26,149.65,-3890.9,SO-43454,Customer Sale,61,35,warehouse2,Transaction processed for Backup location,system,2025-02-18 00:00:00
6328,3072,Hand Warmers - 10 Pack,Ski,Backup,Sale,2025-11-29 00:00:00,-40,11.71,-468.4,SO-84368,Customer Sale,84,44,warehouse2,Transaction processed for Backup location,system,2025-11-29 00:00:00
6329,1561,EcoFire Camping Stove,Camping,Main,Sale,2025-01-12 00:00:00,-13,85.91,-1116.83,SO-57234,Customer Sale,112,99,system,Transaction processed for Main location,system,2025-01-12 00:00:00
6330,2031,Coffee Mug,Kitchen,Main,Sale,2025-11-30 00:00:00,-28,25.91,-725.48,SO-18204,Customer Sale,788,760,warehouse2,Transaction processed for Main location,system,2025-11-30 00:00:00
6331,3032,Comfort Fit Recreational Boots,Ski,Main,Sale,2026-01-31 00:00:00,-40,300.75,-12030.0,SO-19685,Customer Sale,20,-20,system,Transaction processed for Main location,system,2026-01-31 00:00:00
6332,1521,Adventurer Pro Backpack,Camping,Main,Sale,2025-08-31 00:00:00,-22,122.33,-2691.26,SO-10879,Customer Sale,137,115,system,Transaction processed for Main location,system,2025-08-31 00:00:00
6333,3102,Winter Hiking Boots - Waterproof,Ski,Main,Sale,2025-07-03 00:00:00,-16,171.6,-2745.6,SO-55533,Customer Sale,30,14,warehouse2,Transaction processed for Main location,system,2025-07-03 00:00:00
6334,3103,Snowboard Bindings - Pro,Ski,Main,Sale,2025-11-16 00:00:00,-33,189.09,-6239.97,SO-47068,Customer Sale,43,10,system,Transaction processed for Main location,system,2025-11-16 00:00:00
6335,1511,Alpine Explorer Tent,Camping,Main,Sale,2026-01-12 00:00:00,-38,350.41,-13315.58,SO-77998,Customer Sale,183,145,warehouse1,Transaction processed for Main location,system,2026-01-12 00:00:00
6336,2041,Serving Platter,Kitchen,Main,Sale,2025-03-09 00:00:00,-47,42.34,-1989.98,SO-81357,Customer Sale,301,254,warehouse2,Transaction processed for Main location,system,2025-03-09 00:00:00
6337,1512,SkyView 2-Person Tent,Camping,Main,Return,2026-01-15 00:00:00,5,174.66,873.32,RET-99293,Customer Return,1298,1303,warehouse1,Transaction processed for Main location,system,2026-01-15 00:00:00
6338,1553,Adventure Dining Table,Camping,Backup,Transfer,2025-04-26 00:00:00,-28,107.63,-3013.64,TRF-8087,Warehouse Transfer,86,58,warehouse2,Transaction processed for Backup location,system,2025-04-26 00:00:00
6339,3051,Insulated Ski Jacket - Men's,Ski,Backup,Sale,2025-04-28 00:00:00,-49,212.14,-10394.86,SO-48401,Customer Sale,57,8,warehouse1,Transaction processed for Backup location,system,2025-04-28 00:00:00
6340,1551,BaseCamp Folding Table,Camping,Main,Transfer,2025-01-17 00:00:00,-44,65.67,-2889.48,TRF-9671,Warehouse Transfer,448,404,warehouse1,Transaction processed for Main location,system,2025-01-17 00:00:00
6341,3082,Edge Tuning Tool Set,Ski,Main,Adjustment,2025-07-13 00:00:00,-17,73.61,-1251.37,ADJ-6341,Physical Count,85,68,warehouse2,Transaction processed for Main location,system,2025-07-13 00:00:00
6342,1552,TrekMaster Camping Chair,Camping,Main,Sale,2025-11-16 00:00:00,-30,54.22,-1626.6,SO-73571,Customer Sale,143,113,warehouse1,Transaction processed for Main location,system,2025-11-16 00:00:00
6343,2111,High-Speed Blender,Kitchen,Main,Damage,2025-09-10 00:00:00,-1,147.86,-147.86,DMG-6343,Shipping Damage,158,157,warehouse1,Transaction processed for Main location,system,2025-09-10 00:00:00
6344,1552,TrekMaster Camping Chair,Camping,Main,Sale,2025-08-01 00:00:00,-46,54.22,-2494.12,SO-99340,Customer Sale,250,204,system,Transaction processed for Main location,system,2025-08-01 00:00:00
6345,3102,Winter Hiking Boots - Waterproof,Ski,Main,Sale,2025-03-17 00:00:00,-36,171.6,-6177.6,SO-36256,Customer Sale,91,55,warehouse2,Transaction processed for Main location,system,2025-03-17 00:00:00
6346,2012,Espresso Machine,Kitchen,Main,Sale,2025-05-22 00:00:00,-12,325.57,-3906.84,SO-71514,Customer Sale,309,297,warehouse1,Transaction processed for Main location,system,2025-05-22 00:00:00
6347,1551,BaseCamp Folding Table,Camping,Main,Sale,2025-03-14 00:00:00,-19,65.67,-1247.73,SO-56724,Customer Sale,405,386,system,Transaction processed for Main location,system,2025-03-14 00:00:00
6348,3032,Comfort Fit Recreational Boots,Ski,Backup,Sale,2025-03-16 00:00:00,-45,300.75,-13533.75,SO-17208,Customer Sale,101,56,warehouse2,Transaction processed for Backup location,system,2025-03-16 00:00:00
6349,2031,Coffee Mug,Kitchen,Main,Receipt,2026-01-11 00:00:00,114,25.13,2864.87,PO-5596,Purchase Order Receipt,759,873,system,Transaction processed for Main location,system,2026-01-11 00:00:00
6350,2031,Coffee Mug,Kitchen,Backup,Receipt,2025-10-13 00:00:00,56,26.63,1491.55,PO-2205,Purchase Order Receipt,362,418,system,Transaction processed for Backup location,system,2025-10-13 00:00:00
6351,2021,Chef Knife,Kitchen,Main,Sale,2025-02-08 00:00:00,-44,67.03,-2949.32,SO-13577,Customer Sale,263,219,system,Transaction processed for Main location,system,2025-02-08 00:00:00
6352,3032,Comfort Fit Recreational Boots,Ski,Backup,Return,2025-09-15 00:00:00,1,240.6,240.6,RET-18733,Customer Return,66,67,warehouse1,Transaction processed for Backup location,system,2025-09-15 00:00:00
6353,2101,Measuring Cup Set,Kitchen,Main,Sale,2025-11-27 00:00:00,-28,15.53,-434.84,SO-21381,Customer Sale,243,215,system,Transaction processed for Main location,system,2025-11-27 00:00:00
6354,2022,Fork Set,Kitchen,Main,Receipt,2025-06-05 00:00:00,123,26.82,3299.27,PO-9246,Purchase Order Receipt,736,859,warehouse1,Transaction processed for Main location,system,2025-06-05 00:00:00
6355,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Sale,2025-12-06 00:00:00,-24,293.85,-7052.4,SO-18325,Customer Sale,53,29,system,Transaction processed for Backup location,system,2025-12-06 00:00:00
6356,2111,High-Speed Blender,Kitchen,Main,Receipt,2025-04-10 00:00:00,127,147.73,18761.69,PO-3522,Purchase Order Receipt,206,333,warehouse2,Transaction processed for Main location,system,2025-04-10 00:00:00
6357,1523,TrailLite Daypack,Camping,Main,Receipt,2025-10-07 00:00:00,24,54.02,1296.41,PO-9529,Purchase Order Receipt,1020,1044,warehouse1,Transaction processed for Main location,system,2025-10-07 00:00:00
6358,1533,RainGuard Hiking Jacket,Camping,Backup,Sale,2025-12-28 00:00:00,-18,105.56,-1900.08,SO-75256,Customer Sale,298,280,warehouse2,Transaction processed for Backup location,system,2025-12-28 00:00:00
6359,2091,Spatula,Kitchen,Main,Receipt,2026-02-24 00:00:00,91,8.06,733.68,PO-1680,Purchase Order Receipt,198,289,system,Transaction processed for Main location,system,2026-02-24 00:00:00
6360,1542,TrailWalker Hiking Shoes,Camping,Backup,Receipt,2025-01-12 00:00:00,97,83.45,8094.92,PO-5939,Purchase Order Receipt,468,565,warehouse1,Transaction processed for Backup location,system,2025-01-12 00:00:00
6361,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Sale,2025-11-13 00:00:00,-12,293.85,-3526.2,SO-10274,Customer Sale,70,58,warehouse2,Transaction processed for Backup location,system,2025-11-13 00:00:00
6362,3053,Waterproof Ski Pants,Ski,Main,Sale,2025-01-13 00:00:00,-42,181.07,-7604.94,SO-89912,Customer Sale,98,56,warehouse2,Transaction processed for Main location,system,2025-01-13 00:00:00
6363,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Sale,2025-04-12 00:00:00,-6,78.37,-470.22,SO-14133,Customer Sale,45,39,warehouse2,Transaction processed for Main location,system,2025-04-12 00:00:00
