TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
6971,3031,Pro Flex Racing Ski Boots,Ski,Main,Sale,2025-03-18 00:00:00,-43,491.77,-21146.11,SO-41143,Customer Sale,242,199,warehouse2,Transaction processed for Main location,system,2025-03-18 00:00:00
6972,2021,Chef Knife,Kitchen,Backup,Sale,2025-03-11 00:00:00,-22,54.49,-1198.78,SO-40256,Customer Sale,36,14,system,Transaction processed for Backup location,system,2025-03-11 00:00:00
6973,3103,Snowboard Bindings - Pro,Ski,Main,Receipt,2025-06-02 00:00:00,147,193.37,28425.58,PO-3685,Purchase Order Receipt,51,198,system,Transaction processed for Main location,system,2025-06-02 00:00:00
6974,2031,Coffee Mug,Kitchen,Main,Damage,2025-01-14 00:00:00,-5,20.63,-103.15,DMG-6974,Quality Issue,143,138,system,Transaction processed for Main location,system,2025-01-14 00:00:00
6975,3101,Winter Boots - Insulated,Ski,Backup,Sale,2025-07-04 00:00:00,-15,119.61,-1794.15,SO-32141,Customer Sale,15,0,system,Transaction processed for Backup location,system,2025-07-04 00:00:00
6976,2051,Ice Cream Bowl,Kitchen,Main,Adjustment,2025-02-18 00:00:00,0,15.86,0.0,ADJ-6976,System Correction,23,23,warehouse2,Transaction processed for Main location,system,2025-02-18 00:00:00
6977,2041,Serving Platter,Kitchen,Backup,Receipt,2025-05-14 00:00:00,156,45.42,7084.87,PO-3474,Purchase Order Receipt,43,199,system,Transaction processed for Backup location,system,2025-05-14 00:00:00
6978,3081,All-Temp Ski Wax Kit,Ski,Main,Sale,2026-02-09 00:00:00,-47,51.76,-2432.72,SO-23582,Customer Sale,93,46,system,Transaction processed for Main location,system,2026-02-09 00:00:00
6979,2112,4-Slice Toaster,Kitchen,Main,Transfer,2025-02-23 00:00:00,-9,69.59,-626.31,TRF-4584,Warehouse Transfer,144,135,warehouse2,Transaction processed for Main location,system,2025-02-23 00:00:00
6980,2021,Chef Knife,Kitchen,Backup,Sale,2025-09-28 00:00:00,-29,54.49,-1580.21,SO-93455,Customer Sale,45,16,system,Transaction processed for Backup location,system,2025-09-28 00:00:00
6981,1552,TrekMaster Camping Chair,Camping,Regional,Receipt,2025-07-13 00:00:00,112,53.68,6012.48,PO-6545,Purchase Order Receipt,19,131,system,Transaction processed for Regional location,system,2025-07-13 00:00:00
6982,2012,Espresso Machine,Kitchen,Main,Transfer,2025-11-28 00:00:00,-38,286.54,-10888.52,TRF-8027,Warehouse Transfer,165,127,system,Transaction processed for Main location,system,2025-11-28 00:00:00
6983,1551,BaseCamp Folding Table,Camping,Backup,Sale,2025-03-09 00:00:00,-34,68.19,-2318.46,SO-27036,Customer Sale,115,81,system,Transaction processed for Backup location,system,2025-03-09 00:00:00
6984,2022,Fork Set,Kitchen,Backup,Sale,2025-08-23 00:00:00,-18,27.76,-499.68,SO-83296,Customer Sale,95,77,system,Transaction processed for Backup location,system,2025-08-23 00:00:00
6985,2101,Measuring Cup Set,Kitchen,Main,Sale,2025-07-23 00:00:00,-20,14.49,-289.8,SO-12904,Customer Sale,118,98,warehouse2,Transaction processed for Main location,system,2025-07-23 00:00:00
6986,1551,BaseCamp Folding Table,Camping,Backup,Transfer,2025-03-19 00:00:00,-21,68.19,-1431.99,TRF-4265,Warehouse Transfer,77,56,warehouse2,Transaction processed for Backup location,system,2025-03-19 00:00:00
6987,3021,Nordic Classic XC Skis - 185cm,Ski,Main,Sale,2026-04-28 00:00:00,-31,233.42,-7236.02,SO-23319,Customer Sale,57,26,warehouse2,Transaction processed for Main location,system,2026-04-28 00:00:00
6988,3103,Snowboard Bindings - Pro,Ski,Main,Sale,2026-03-24 00:00:00,-15,197.49,-2962.35,SO-27900,Customer Sale,34,19,warehouse2,Transaction processed for Main location,system,2026-03-24 00:00:00
6989,2071,Baking Pan,Kitchen,Main,Receipt,2026-01-30 00:00:00,49,20.73,1015.71,PO-4772,Purchase Order Receipt,75,124,system,Transaction processed for Main location,system,2026-01-30 00:00:00
6990,3092,All-Mountain Snowboard - 158cm,Ski,Backup,Sale,2025-03-21 00:00:00,-30,511.74,-15352.2,SO-54141,Customer Sale,59,29,warehouse2,Transaction processed for Backup location,system,2025-03-21 00:00:00
6991,2111,High-Speed Blender,Kitchen,Backup,Sale,2026-04-20 00:00:00,-3,128.4,-385.2,SO-51251,Customer Sale,6,3,system,Transaction processed for Backup location,system,2026-04-20 00:00:00
6992,1543,TrekStar Hiking Sandals,Camping,Regional,Receipt,2025-06-19 00:00:00,177,55.53,9829.5,PO-9819,Purchase Order Receipt,149,326,warehouse2,Transaction processed for Regional location,system,2025-06-19 00:00:00
6993,2051,Ice Cream Bowl,Kitchen,Main,Sale,2025-09-09 00:00:00,-31,15.86,-491.66,SO-30071,Customer Sale,62,31,system,Transaction processed for Main location,system,2025-09-09 00:00:00
6994,3104,Ski Tuning Bench - Portable,Ski,Backup,Sale,2025-06-02 00:00:00,-33,130.12,-4293.96,SO-63085,Customer Sale,53,20,warehouse2,Transaction processed for Backup location,system,2025-06-02 00:00:00
6995,1563,CompactCook Camping Stove,Camping,Main,Receipt,2025-04-08 00:00:00,15,60.23,903.44,PO-6770,Purchase Order Receipt,142,157,system,Transaction processed for Main location,system,2025-04-08 00:00:00
6996,3072,Hand Warmers - 10 Pack,Ski,Backup,Receipt,2025-11-26 00:00:00,124,8.81,1092.36,PO-5346,Purchase Order Receipt,29,153,warehouse2,Transaction processed for Backup location,system,2025-11-26 00:00:00
6997,1551,BaseCamp Folding Table,Camping,Backup,Receipt,2025-12-23 00:00:00,113,70.81,8001.34,PO-7248,Purchase Order Receipt,63,176,warehouse2,Transaction processed for Backup location,system,2025-12-23 00:00:00
6998,3033,Women's Performance Ski Boots,Ski,Backup,Sale,2025-07-16 00:00:00,-5,436.47,-2182.35,SO-75125,Customer Sale,94,89,warehouse2,Transaction processed for Backup location,system,2025-07-16 00:00:00
6999,1532,TrailBlaze Hiking Pants,Camping,Backup,Sale,2025-01-07 00:00:00,-1,62.58,-62.58,SO-15088,Customer Sale,76,75,warehouse1,Transaction processed for Backup location,system,2025-01-07 00:00:00
7000,3101,Winter Boots - Insulated,Ski,Backup,Adjustment,2025-11-24 00:00:00,-5,119.61,-598.05,ADJ-7000,Cycle Count,47,42,warehouse2,Transaction processed for Backup location,system,2025-11-24 00:00:00
7001,3091,Freestyle Snowboard - 155cm,Ski,Main,Receipt,2025-11-14 00:00:00,73,415.64,30341.93,PO-6709,Purchase Order Receipt,239,312,warehouse1,Transaction processed for Main location,system,2025-11-14 00:00:00
7002,3041,Carbon Fiber Racing Poles - 120cm,Ski,Backup,Damage,2025-04-27 00:00:00,-1,142.69,-142.69,DMG-7002,Quality Issue,16,15,system,Transaction processed for Backup location,system,2025-04-27 00:00:00
7003,2012,Espresso Machine,Kitchen,Main,Return,2025-01-26 00:00:00,5,229.23,1146.16,RET-41552,Customer Return,133,138,system,Transaction processed for Main location,system,2025-01-26 00:00:00
7004,2041,Serving Platter,Kitchen,Main,Sale,2025-01-30 00:00:00,-31,43.5,-1348.5,SO-51744,Customer Sale,19,-12,warehouse2,Transaction processed for Main location,system,2025-01-30 00:00:00
7005,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Receipt,2025-05-23 00:00:00,31,332.27,10300.27,PO-3661,Purchase Order Receipt,230,261,warehouse2,Transaction processed for Main location,system,2025-05-23 00:00:00
7006,2121,Bamboo Cutting Board Set,Kitchen,Main,Transfer,2026-01-22 00:00:00,-35,31.46,-1101.1,TRF-8026,Warehouse Transfer,111,76,warehouse2,Transaction processed for Main location,system,2026-01-22 00:00:00
7007,3031,Pro Flex Racing Ski Boots,Ski,Main,Receipt,2025-09-10 00:00:00,101,482.73,48756.06,PO-9272,Purchase Order Receipt,343,444,warehouse2,Transaction processed for Main location,system,2025-09-10 00:00:00
7008,1571,CozyNights Sleeping Bag,Camping,Main,Receipt,2026-04-06 00:00:00,107,101.56,10866.41,PO-7968,Purchase Order Receipt,114,221,warehouse1,Transaction processed for Main location,system,2026-04-06 00:00:00
7009,3051,Insulated Ski Jacket - Men's,Ski,Main,Sale,2025-08-27 00:00:00,-48,210.14,-10086.72,SO-80365,Customer Sale,198,150,warehouse1,Transaction processed for Main location,system,2025-08-27 00:00:00
7010,3032,Comfort Fit Recreational Boots,Ski,Backup,Receipt,2025-10-26 00:00:00,109,290.82,31699.09,PO-3790,Purchase Order Receipt,86,195,system,Transaction processed for Backup location,system,2025-10-26 00:00:00
7011,2031,Coffee Mug,Kitchen,Main,Receipt,2025-06-19 00:00:00,43,21.1,907.51,PO-9061,Purchase Order Receipt,169,212,system,Transaction processed for Main location,system,2025-06-19 00:00:00
7012,3104,Ski Tuning Bench - Portable,Ski,Main,Transfer,2026-01-06 00:00:00,-38,130.12,-4944.56,TRF-8256,Warehouse Transfer,168,130,warehouse2,Transaction processed for Main location,system,2026-01-06 00:00:00
7013,3104,Ski Tuning Bench - Portable,Ski,Main,Return,2025-09-18 00:00:00,1,104.1,104.1,RET-50411,Customer Return,122,123,warehouse2,Transaction processed for Main location,system,2025-09-18 00:00:00
7014,3104,Ski Tuning Bench - Portable,Ski,Backup,Sale,2025-06-22 00:00:00,-37,130.12,-4814.44,SO-46672,Customer Sale,117,80,system,Transaction processed for Backup location,system,2025-06-22 00:00:00
7015,2011,Coffee Maker,Kitchen,Backup,Transfer,2025-07-11 00:00:00,-23,140.77,-3237.71,TRF-9337,Warehouse Transfer,131,108,warehouse1,Transaction processed for Backup location,system,2025-07-11 00:00:00
7016,2011,Coffee Maker,Kitchen,Main,Sale,2025-02-17 00:00:00,-32,140.77,-4504.64,SO-66246,Customer Sale,83,51,warehouse2,Transaction processed for Main location,system,2025-02-17 00:00:00
7017,1552,TrekMaster Camping Chair,Camping,Regional,Sale,2025-12-11 00:00:00,-12,53.14,-637.68,SO-74432,Customer Sale,42,30,warehouse1,Transaction processed for Regional location,system,2025-12-11 00:00:00
7018,3072,Hand Warmers - 10 Pack,Ski,Backup,Sale,2025-01-25 00:00:00,-6,9.22,-55.32,SO-18073,Customer Sale,24,18,warehouse1,Transaction processed for Backup location,system,2025-01-25 00:00:00
7019,1533,RainGuard Hiking Jacket,Camping,Main,Receipt,2026-02-04 00:00:00,104,115.56,12018.01,PO-9322,Purchase Order Receipt,70,174,system,Transaction processed for Main location,system,2026-02-04 00:00:00
7020,1551,BaseCamp Folding Table,Camping,Backup,Sale,2025-11-28 00:00:00,-31,68.19,-2113.89,SO-77276,Customer Sale,67,36,warehouse2,Transaction processed for Backup location,system,2025-11-28 00:00:00
7021,3051,Insulated Ski Jacket - Men's,Ski,Main,Sale,2026-02-22 00:00:00,-5,210.14,-1050.7,SO-84634,Customer Sale,250,245,warehouse2,Transaction processed for Main location,system,2026-02-22 00:00:00
7022,2112,4-Slice Toaster,Kitchen,Main,Adjustment,2026-02-20 00:00:00,9,69.59,626.31,ADJ-7022,Cycle Count,28,37,system,Transaction processed for Main location,system,2026-02-20 00:00:00
7023,2051,Ice Cream Bowl,Kitchen,Main,Receipt,2026-02-09 00:00:00,191,15.57,2973.18,PO-8116,Purchase Order Receipt,83,274,warehouse1,Transaction processed for Main location,system,2026-02-09 00:00:00
7024,1553,Adventure Dining Table,Camping,Main,Receipt,2025-04-23 00:00:00,19,115.7,2198.22,PO-1191,Purchase Order Receipt,192,211,system,Transaction processed for Main location,system,2025-04-23 00:00:00
7025,1543,TrekStar Hiking Sandals,Camping,Regional,Sale,2025-04-12 00:00:00,-7,54.12,-378.84,SO-91716,Customer Sale,165,158,warehouse1,Transaction processed for Regional location,system,2025-04-12 00:00:00
7026,1553,Adventure Dining Table,Camping,Main,Receipt,2025-05-02 00:00:00,97,119.19,11561.48,PO-9846,Purchase Order Receipt,68,165,warehouse1,Transaction processed for Main location,system,2025-05-02 00:00:00
7027,2031,Coffee Mug,Kitchen,Backup,Sale,2025-06-11 00:00:00,-26,20.63,-536.38,SO-60528,Customer Sale,47,21,system,Transaction processed for Backup location,system,2025-06-11 00:00:00
7028,1581,LED Headlamp - Rechargeable,Camping,Main,Sale,2025-03-23 00:00:00,-22,50.65,-1114.3,SO-99563,Customer Sale,37,15,warehouse1,Transaction processed for Main location,system,2025-03-23 00:00:00
7029,3081,All-Temp Ski Wax Kit,Ski,Main,Return,2025-03-24 00:00:00,2,41.41,82.82,RET-84095,Customer Return,46,48,warehouse2,Transaction processed for Main location,system,2025-03-24 00:00:00
7030,1562,PowerBurner Camping Stove,Camping,Main,Sale,2026-02-17 00:00:00,-17,146.42,-2489.14,SO-59510,Customer Sale,85,68,system,Transaction processed for Main location,system,2026-02-17 00:00:00
7031,1523,TrailLite Daypack,Camping,Main,Sale,2025-01-16 00:00:00,-40,52.82,-2112.8,SO-75557,Customer Sale,109,69,warehouse1,Transaction processed for Main location,system,2025-01-16 00:00:00
7032,2051,Ice Cream Bowl,Kitchen,Main,Receipt,2026-02-09 00:00:00,26,15.48,402.53,PO-3134,Purchase Order Receipt,69,95,warehouse1,Transaction processed for Main location,system,2026-02-09 00:00:00
7033,2051,Ice Cream Bowl,Kitchen,Backup,Adjustment,2025-12-16 00:00:00,3,15.86,47.58,ADJ-7033,System Correction,77,80,warehouse2,Transaction processed for Backup location,system,2025-12-16 00:00:00
7034,3053,Waterproof Ski Pants,Ski,Backup,Damage,2025-06-17 00:00:00,-5,173.38,-866.9,DMG-7034,Quality Issue,1,-4,warehouse2,Transaction processed for Backup location,system,2025-06-17 00:00:00
7035,3081,All-Temp Ski Wax Kit,Ski,Backup,Receipt,2025-10-11 00:00:00,62,50.77,3147.97,PO-7311,Purchase Order Receipt,52,114,warehouse2,Transaction processed for Backup location,system,2025-10-11 00:00:00
7036,2011,Coffee Maker,Kitchen,Main,Receipt,2025-03-12 00:00:00,55,136.6,7512.98,PO-7959,Purchase Order Receipt,111,166,warehouse2,Transaction processed for Main location,system,2025-03-12 00:00:00
7037,3081,All-Temp Ski Wax Kit,Ski,Backup,Sale,2025-11-08 00:00:00,-13,51.76,-672.88,SO-62165,Customer Sale,58,45,system,Transaction processed for Backup location,system,2025-11-08 00:00:00
7038,2011,Coffee Maker,Kitchen,Backup,Receipt,2025-05-07 00:00:00,61,145.8,8893.7,PO-7225,Purchase Order Receipt,73,134,warehouse2,Transaction processed for Backup location,system,2025-05-07 00:00:00
7039,2031,Coffee Mug,Kitchen,Backup,Receipt,2025-11-30 00:00:00,87,20.12,1750.4,PO-7890,Purchase Order Receipt,145,232,warehouse2,Transaction processed for Backup location,system,2025-11-30 00:00:00
7040,3061,Professional Ski Helmet,Ski,Main,Sale,2025-10-04 00:00:00,-6,126.34,-758.04,SO-57387,Customer Sale,29,23,system,Transaction processed for Main location,system,2025-10-04 00:00:00
7041,1523,TrailLite Daypack,Camping,Main,Sale,2026-02-14 00:00:00,-6,52.82,-316.92,SO-52503,Customer Sale,95,89,warehouse1,Transaction processed for Main location,system,2026-02-14 00:00:00
7042,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Transfer,2025-07-30 00:00:00,-8,325.6,-2604.8,TRF-5684,Warehouse Transfer,5,-3,warehouse2,Transaction processed for Backup location,system,2025-07-30 00:00:00
7043,3051,Insulated Ski Jacket - Men's,Ski,Main,Sale,2025-12-29 00:00:00,-20,210.14,-4202.8,SO-80125,Customer Sale,127,107,warehouse1,Transaction processed for Main location,system,2025-12-29 00:00:00
7044,1523,TrailLite Daypack,Camping,Backup,Sale,2026-01-04 00:00:00,-6,52.82,-316.92,SO-56348,Customer Sale,2,-4,warehouse1,Transaction processed for Backup location,system,2026-01-04 00:00:00
7045,1522,SummitClimber Backpack,Camping,Main,Damage,2025-03-24 00:00:00,-1,172.08,-172.08,DMG-7045,Quality Issue,94,93,system,Transaction processed for Main location,system,2025-03-24 00:00:00
7046,2081,Food Storage Set,Kitchen,Main,Receipt,2025-09-06 00:00:00,73,26.81,1956.78,PO-2814,Purchase Order Receipt,55,128,warehouse2,Transaction processed for Main location,system,2025-09-06 00:00:00
7047,1523,TrailLite Daypack,Camping,Backup,Receipt,2025-06-09 00:00:00,193,54.51,10520.27,PO-2301,Purchase Order Receipt,74,267,warehouse2,Transaction processed for Backup location,system,2025-06-09 00:00:00
7048,1563,CompactCook Camping Stove,Camping,Main,Sale,2026-01-19 00:00:00,-50,63.08,-3154.0,SO-30686,Customer Sale,157,107,system,Transaction processed for Main location,system,2026-01-19 00:00:00
7049,2031,Coffee Mug,Kitchen,Main,Sale,2025-08-22 00:00:00,-23,20.63,-474.49,SO-66354,Customer Sale,196,173,warehouse1,Transaction processed for Main location,system,2025-08-22 00:00:00
7050,3071,Ski Boot Bag - Premium,Ski,Main,Return,2026-04-10 00:00:00,4,31.97,127.87,RET-58631,Customer Return,100,104,system,Transaction processed for Main location,system,2026-04-10 00:00:00
7051,3092,All-Mountain Snowboard - 158cm,Ski,Backup,Adjustment,2025-05-31 00:00:00,11,511.74,5629.14,ADJ-7051,Physical Count,1,12,warehouse2,Transaction processed for Backup location,system,2025-05-31 00:00:00
7052,1581,LED Headlamp - Rechargeable,Camping,Main,Receipt,2025-02-12 00:00:00,120,53.1,6372.01,PO-7454,Purchase Order Receipt,74,194,warehouse2,Transaction processed for Main location,system,2025-02-12 00:00:00
7053,2071,Baking Pan,Kitchen,Main,Sale,2025-02-26 00:00:00,-1,21.57,-21.57,SO-58083,Customer Sale,40,39,warehouse1,Transaction processed for Main location,system,2025-02-26 00:00:00
7054,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Transfer,2025-07-28 00:00:00,-47,142.69,-6706.43,TRF-4461,Warehouse Transfer,55,8,warehouse2,Transaction processed for Main location,system,2025-07-28 00:00:00
7055,3101,Winter Boots - Insulated,Ski,Backup,Return,2025-12-30 00:00:00,5,95.69,478.44,RET-20984,Customer Return,70,75,system,Transaction processed for Backup location,system,2025-12-30 00:00:00
7056,3051,Insulated Ski Jacket - Men's,Ski,Main,Sale,2025-08-29 00:00:00,-37,210.14,-7775.18,SO-36369,Customer Sale,231,194,warehouse2,Transaction processed for Main location,system,2025-08-29 00:00:00
7057,2101,Measuring Cup Set,Kitchen,Main,Receipt,2025-02-21 00:00:00,196,14.24,2791.77,PO-7049,Purchase Order Receipt,8,204,system,Transaction processed for Main location,system,2025-02-21 00:00:00
7058,2011,Coffee Maker,Kitchen,Backup,Sale,2025-08-21 00:00:00,-34,140.77,-4786.18,SO-10721,Customer Sale,21,-13,warehouse2,Transaction processed for Backup location,system,2025-08-21 00:00:00
7059,3061,Professional Ski Helmet,Ski,Main,Sale,2026-01-04 00:00:00,-32,126.34,-4042.88,SO-58454,Customer Sale,42,10,warehouse2,Transaction processed for Main location,system,2026-01-04 00:00:00
7060,1511,Alpine Explorer Tent,Camping,Regional,Receipt,2025-10-05 00:00:00,45,330.16,14857.37,PO-2653,Purchase Order Receipt,53,98,warehouse2,Transaction processed for Regional location,system,2025-10-05 00:00:00
7061,2021,Chef Knife,Kitchen,Backup,Adjustment,2025-11-10 00:00:00,14,54.49,762.86,ADJ-7061,System Correction,71,85,warehouse1,Transaction processed for Backup location,system,2025-11-10 00:00:00
7062,1522,SummitClimber Backpack,Camping,Main,Adjustment,2025-02-15 00:00:00,17,172.08,2925.36,ADJ-7062,System Correction,92,109,system,Transaction processed for Main location,system,2025-02-15 00:00:00
7063,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Sale,2025-12-27 00:00:00,-18,63.97,-1151.46,SO-36534,Customer Sale,19,1,system,Transaction processed for Main location,system,2025-12-27 00:00:00
7064,3092,All-Mountain Snowboard - 158cm,Ski,Backup,Return,2025-05-05 00:00:00,3,409.39,1228.18,RET-30731,Customer Return,27,30,warehouse2,Transaction processed for Backup location,system,2025-05-05 00:00:00
7065,2121,Bamboo Cutting Board Set,Kitchen,Main,Sale,2025-09-01 00:00:00,-42,31.46,-1321.32,SO-66002,Customer Sale,43,1,system,Transaction processed for Main location,system,2025-09-01 00:00:00
7066,2012,Espresso Machine,Kitchen,Main,Receipt,2025-01-17 00:00:00,125,290.09,36260.96,PO-2837,Purchase Order Receipt,203,328,system,Transaction processed for Main location,system,2025-01-17 00:00:00
7067,1562,PowerBurner Camping Stove,Camping,Main,Receipt,2025-10-02 00:00:00,186,150.71,28032.68,PO-3919,Purchase Order Receipt,92,278,system,Transaction processed for Main location,system,2025-10-02 00:00:00
7068,3041,Carbon Fiber Racing Poles - 120cm,Ski,Backup,Adjustment,2025-09-03 00:00:00,-4,142.69,-570.76,ADJ-7068,Physical Count,34,30,system,Transaction processed for Backup location,system,2025-09-03 00:00:00
7069,1521,Adventurer Pro Backpack,Camping,Backup,Sale,2025-11-24 00:00:00,-22,117.87,-2593.14,SO-97265,Customer Sale,130,108,warehouse2,Transaction processed for Backup location,system,2025-11-24 00:00:00
7070,1531,Summit Breeze Jacket,Camping,Backup,Sale,2025-08-10 00:00:00,-4,118.88,-475.52,SO-94013,Customer Sale,108,104,system,Transaction processed for Backup location,system,2025-08-10 00:00:00
7071,3072,Hand Warmers - 10 Pack,Ski,Backup,Receipt,2026-02-01 00:00:00,100,8.98,897.85,PO-4613,Purchase Order Receipt,25,125,system,Transaction processed for Backup location,system,2026-02-01 00:00:00
7072,1532,TrailBlaze Hiking Pants,Camping,Backup,Sale,2025-05-13 00:00:00,-30,62.58,-1877.4,SO-89523,Customer Sale,58,28,system,Transaction processed for Backup location,system,2025-05-13 00:00:00
7073,3041,Carbon Fiber Racing Poles - 120cm,Ski,Backup,Adjustment,2025-11-01 00:00:00,-14,142.69,-1997.66,ADJ-7073,Cycle Count,3,-11,warehouse2,Transaction processed for Backup location,system,2025-11-01 00:00:00
7074,1542,TrailWalker Hiking Shoes,Camping,Main,Sale,2025-08-20 00:00:00,-37,88.4,-3270.8,SO-19719,Customer Sale,84,47,warehouse2,Transaction processed for Main location,system,2025-08-20 00:00:00
7075,1532,TrailBlaze Hiking Pants,Camping,Backup,Sale,2025-06-27 00:00:00,-36,62.58,-2252.88,SO-57084,Customer Sale,45,9,warehouse1,Transaction processed for Backup location,system,2025-06-27 00:00:00
7076,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Backup,Adjustment,2025-11-02 00:00:00,-8,662.3,-5298.4,ADJ-7076,System Correction,101,93,warehouse2,Transaction processed for Backup location,system,2025-11-02 00:00:00
7077,1542,TrailWalker Hiking Shoes,Camping,Main,Transfer,2025-09-25 00:00:00,-7,88.4,-618.8,TRF-1499,Warehouse Transfer,202,195,warehouse2,Transaction processed for Main location,system,2025-09-25 00:00:00
7078,2111,High-Speed Blender,Kitchen,Backup,Transfer,2026-01-19 00:00:00,-24,128.4,-3081.6,TRF-2292,Warehouse Transfer,13,-11,system,Transaction processed for Backup location,system,2026-01-19 00:00:00
7079,1552,TrekMaster Camping Chair,Camping,Regional,Sale,2025-12-09 00:00:00,-45,53.14,-2391.3,SO-69411,Customer Sale,27,-18,system,Transaction processed for Regional location,system,2025-12-09 00:00:00
7080,2031,Coffee Mug,Kitchen,Main,Adjustment,2026-02-28 00:00:00,14,20.63,288.82,ADJ-7080,Cycle Count,246,260,system,Transaction processed for Main location,system,2026-02-28 00:00:00
7081,1553,Adventure Dining Table,Camping,Main,Receipt,2025-02-12 00:00:00,37,116.59,4313.79,PO-3611,Purchase Order Receipt,136,173,warehouse1,Transaction processed for Main location,system,2025-02-12 00:00:00
7082,1551,BaseCamp Folding Table,Camping,Backup,Receipt,2026-01-02 00:00:00,151,70.76,10684.38,PO-1111,Purchase Order Receipt,102,253,system,Transaction processed for Backup location,system,2026-01-02 00:00:00
7083,1532,TrailBlaze Hiking Pants,Camping,Backup,Sale,2025-10-15 00:00:00,-47,62.58,-2941.26,SO-44031,Customer Sale,59,12,warehouse1,Transaction processed for Backup location,system,2025-10-15 00:00:00
7084,3101,Winter Boots - Insulated,Ski,Main,Adjustment,2025-06-28 00:00:00,15,119.61,1794.15,ADJ-7084,Cycle Count,22,37,warehouse1,Transaction processed for Main location,system,2025-06-28 00:00:00
7085,3053,Waterproof Ski Pants,Ski,Main,Sale,2026-01-30 00:00:00,-43,173.38,-7455.34,SO-57650,Customer Sale,89,46,system,Transaction processed for Main location,system,2026-01-30 00:00:00
7086,3103,Snowboard Bindings - Pro,Ski,Backup,Sale,2026-02-03 00:00:00,-22,197.49,-4344.78,SO-94478,Customer Sale,31,9,system,Transaction processed for Backup location,system,2026-02-03 00:00:00
7087,3062,Anti-Fog Ski Goggles,Ski,Main,Adjustment,2025-05-08 00:00:00,0,87.52,0.0,ADJ-7087,Cycle Count,78,78,warehouse2,Transaction processed for Main location,system,2025-05-08 00:00:00
7088,3082,Edge Tuning Tool Set,Ski,Main,Sale,2025-02-26 00:00:00,-26,95.08,-2472.08,SO-13006,Customer Sale,118,92,system,Transaction processed for Main location,system,2025-02-26 00:00:00
7089,1523,TrailLite Daypack,Camping,Main,Receipt,2026-02-08 00:00:00,192,50.25,9647.68,PO-4378,Purchase Order Receipt,67,259,system,Transaction processed for Main location,system,2026-02-08 00:00:00
7090,1543,TrekStar Hiking Sandals,Camping,Regional,Sale,2026-01-27 00:00:00,-37,54.12,-2002.44,SO-26103,Customer Sale,88,51,system,Transaction processed for Regional location,system,2026-01-27 00:00:00
7091,3103,Snowboard Bindings - Pro,Ski,Main,Receipt,2025-04-15 00:00:00,125,193.54,24192.81,PO-6453,Purchase Order Receipt,26,151,warehouse2,Transaction processed for Main location,system,2025-04-15 00:00:00
7092,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Backup,Receipt,2025-11-13 00:00:00,129,634.29,81823.39,PO-1961,Purchase Order Receipt,22,151,warehouse1,Transaction processed for Backup location,system,2025-11-13 00:00:00
7093,3062,Anti-Fog Ski Goggles,Ski,Main,Sale,2025-01-30 00:00:00,-30,87.52,-2625.6,SO-78135,Customer Sale,80,50,system,Transaction processed for Main location,system,2025-01-30 00:00:00
7094,3103,Snowboard Bindings - Pro,Ski,Main,Receipt,2026-04-16 00:00:00,173,188.95,32687.56,PO-4228,Purchase Order Receipt,66,239,warehouse2,Transaction processed for Main location,system,2026-04-16 00:00:00
7095,3051,Insulated Ski Jacket - Men's,Ski,Main,Adjustment,2025-02-20 00:00:00,18,210.14,3782.52,ADJ-7095,System Correction,150,168,warehouse2,Transaction processed for Main location,system,2025-02-20 00:00:00
7096,3102,Winter Hiking Boots - Waterproof,Ski,Main,Return,2026-01-22 00:00:00,1,135.86,135.86,RET-88942,Customer Return,132,133,system,Transaction processed for Main location,system,2026-01-22 00:00:00
7097,1541,TrekReady Hiking Boots,Camping,Main,Sale,2025-01-06 00:00:00,-10,137.96,-1379.6,SO-67051,Customer Sale,27,17,warehouse1,Transaction processed for Main location,system,2025-01-06 00:00:00
7098,2091,Spatula,Kitchen,Main,Adjustment,2025-07-29 00:00:00,17,8.83,150.11,ADJ-7098,System Correction,88,105,system,Transaction processed for Main location,system,2025-07-29 00:00:00
7099,3101,Winter Boots - Insulated,Ski,Main,Sale,2025-09-27 00:00:00,-42,119.61,-5023.62,SO-46829,Customer Sale,104,62,warehouse1,Transaction processed for Main location,system,2025-09-27 00:00:00
7100,3102,Winter Hiking Boots - Waterproof,Ski,Main,Receipt,2026-03-28 00:00:00,193,164.41,31730.27,PO-3356,Purchase Order Receipt,55,248,warehouse2,Transaction processed for Main location,system,2026-03-28 00:00:00
7101,2111,High-Speed Blender,Kitchen,Backup,Sale,2025-05-06 00:00:00,-7,128.4,-898.8,SO-20143,Customer Sale,50,43,warehouse2,Transaction processed for Backup location,system,2025-05-06 00:00:00
